hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,25,2,3,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158.77,0,2
Resort Hotel,94,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,1,1
Resort Hotel,54,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,33,2,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,142.03,0,1
Resort Hotel,47,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,240,0,0
Resort Hotel,43,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,87,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,3
Resort Hotel,54,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,147,0,0
Resort Hotel,32,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,176,1,0
Resort Hotel,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,120.6,0,1
Resort Hotel,96,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,166,0,1
Resort Hotel,100,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,54,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,147,0,0
Resort Hotel,75,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,167,0,1
Resort Hotel,31,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.2,1,0
Resort Hotel,25,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,131.63,0,0
Resort Hotel,61,2,6,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,233.05,1,0
Resort Hotel,60,2,6,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,90.12,0,1
Resort Hotel,31,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,107,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125,0,2
Resort Hotel,31,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,1
Resort Hotel,115,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,2
Resort Hotel,59,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,114.25,0,1
Resort Hotel,85,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,107,0,0
Resort Hotel,0,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,88.55,0,0
Resort Hotel,299,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149,0,1
Resort Hotel,50,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,195,1,0
Resort Hotel,50,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,0
Resort Hotel,88,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,1
Resort Hotel,116,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,47,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,103.5,0,0
Resort Hotel,48,2,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,115,0,3
Resort Hotel,54,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.02,0,2
Resort Hotel,33,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,132.5,0,0
Resort Hotel,73,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,209,0,1
Resort Hotel,54,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.02,0,2
Resort Hotel,33,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,132.5,0,0
Resort Hotel,38,2,5,2,2,0,HB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,180,0,0
Resort Hotel,34,2,0,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.18,0,0
Resort Hotel,130,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,174.01,0,1
Resort Hotel,39,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,1
Resort Hotel,39,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,1
Resort Hotel,45,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.2,0,0
Resort Hotel,31,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,0,Transient,0,0,0
Resort Hotel,48,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,210,0,1
Resort Hotel,59,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,145,1,0
Resort Hotel,48,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,195,0,1
Resort Hotel,48,1,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,124.2,0,1
Resort Hotel,48,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,167,0,1
Resort Hotel,48,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,145,1,0
Resort Hotel,96,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,166,0,2
Resort Hotel,51,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,G,0,No Deposit,0,Transient,115,0,0
Resort Hotel,96,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,166,1,2
Resort Hotel,41,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,6,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,5,No Deposit,0,Transient,162,0,2
Resort Hotel,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,153,0,0
Resort Hotel,28,1,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,133.2,0,0
Resort Hotel,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,134,0,1
Resort Hotel,45,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107,1,2
Resort Hotel,52,1,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,0,Transient,145,0,2
Resort Hotel,31,1,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,145,0,0
Resort Hotel,74,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107,0,1
Resort Hotel,31,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,167.2,0,0
Resort Hotel,87,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,48,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,130,0,0
Resort Hotel,41,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,0
Resort Hotel,35,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149,0,0
Resort Hotel,28,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,1,0
Resort Hotel,77,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,195,0,1
Resort Hotel,33,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,30,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.2,0,0
Resort Hotel,34,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,164,0,0
Resort Hotel,298,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,183.45,0,1
Resort Hotel,35,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,159.6,1,1
Resort Hotel,40,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,101,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,2
Resort Hotel,101,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,219.43,0,2
Resort Hotel,101,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,101,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,2
Resort Hotel,38,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.2,0,0
Resort Hotel,76,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,102.72,0,1
Resort Hotel,70,0,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,114.85,0,1
Resort Hotel,70,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,114.85,0,1
Resort Hotel,68,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,135,1,1
Resort Hotel,63,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,195,0,0
Resort Hotel,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,173,0,0
Resort Hotel,32,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107,0,1
Resort Hotel,29,0,4,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107,0,1
Resort Hotel,47,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,164,0,2
Resort Hotel,50,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,138.8,0,1
Resort Hotel,29,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,2
Resort Hotel,36,0,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,135,0,0
Resort Hotel,49,1,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.18,0,1
Resort Hotel,70,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,115.5,0,0
Resort Hotel,110,2,8,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,90.95,0,1
Resort Hotel,8,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,0,Contract,0,0,0
Resort Hotel,119,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.54,0,1
Resort Hotel,30,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,146,1,2
Resort Hotel,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,165.4,0,1
Resort Hotel,71,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,134,0,0
Resort Hotel,37,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,133,0,1
Resort Hotel,40,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,240,0,0
Resort Hotel,37,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,157,0,1
Resort Hotel,0,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,188,0,0
Resort Hotel,37,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,133,0,1
Resort Hotel,37,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,145,0,1
Resort Hotel,97,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,71,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,118,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,186,0,2
Resort Hotel,102,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,1
Resort Hotel,54,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,141.65,0,0
Resort Hotel,58,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.24,0,0
Resort Hotel,34,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,108.06,0,1
Resort Hotel,105,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,0
Resort Hotel,47,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.63,0,1
Resort Hotel,15,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,173,0,3
Resort Hotel,37,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,0,Transient,107,0,0
Resort Hotel,0,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,114,0,0
Resort Hotel,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,153,0,1
Resort Hotel,17,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,153,0,1
Resort Hotel,3,0,3,3,1,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,250.33,0,2
Resort Hotel,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.67,0,2
Resort Hotel,31,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,2
Resort Hotel,66,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,52,0,3,2,2,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,280.74,1,0
Resort Hotel,20,1,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,193,0,1
Resort Hotel,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.67,0,2
Resort Hotel,31,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,2
Resort Hotel,62,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,154.5,0,0
Resort Hotel,65,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,64,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,137.8,0,0
Resort Hotel,77,2,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0,Transient,160,1,3
Resort Hotel,75,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,125.89,0,1
Resort Hotel,75,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,125.89,0,1
Resort Hotel,62,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,126.71,0,0
Resort Hotel,42,0,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,0,Contract,0,0,0
Resort Hotel,46,0,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,0,Transient,0,1,0
Resort Hotel,0,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,188,0,0
Resort Hotel,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153,0,2
Resort Hotel,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,173,0,3
Resort Hotel,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,173,0,3
Resort Hotel,16,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,120,0,1
Resort Hotel,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,154.8,0,3
Resort Hotel,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,192,0,2
Resort Hotel,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153,0,0
Resort Hotel,83,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,192,1,2
Resort Hotel,56,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,32,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,2
Resort Hotel,32,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,219.5,0,0
Resort Hotel,0,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,192.5,0,1
Resort Hotel,18,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.7,0,1
Resort Hotel,23,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,111.92,0,0
Resort Hotel,39,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,18,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.7,0,1
Resort Hotel,18,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,173,0,3
Resort Hotel,23,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112,0,1
Resort Hotel,286,2,2,1,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,57.6,0,0
Resort Hotel,72,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,214,1,0
Resort Hotel,136,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,172,0,0
Resort Hotel,58,2,3,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,157.8,0,0
Resort Hotel,80,2,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,170.33,1,1
Resort Hotel,113,3,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0
Resort Hotel,129,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,0
Resort Hotel,84,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,118.06,0,0
Resort Hotel,84,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,118.06,0,0
Resort Hotel,89,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,154,0,0
Resort Hotel,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,202,0,0
Resort Hotel,80,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,134,0,2
Resort Hotel,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,202,0,0
Resort Hotel,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient-Party,252,0,0
Resort Hotel,24,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,233,0,1
Resort Hotel,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,211,0,2
Resort Hotel,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,211,0,2
Resort Hotel,3,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,237,0,1
Resort Hotel,3,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,188.29,0,2
Resort Hotel,124,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,74,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,177.14,0,0
Resort Hotel,82,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,222.14,0,0
Resort Hotel,91,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,127.82,0,2
Resort Hotel,77,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,194.14,0,0
Resort Hotel,130,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,2
Resort Hotel,91,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,144.53,0,3
Resort Hotel,79,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,185,1,4
Resort Hotel,130,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,0
Resort Hotel,66,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,193.13,0,0
Resort Hotel,53,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,210.78,0,0
Resort Hotel,80,4,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,169,0,1
Resort Hotel,77,4,6,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,174.7,0,3
Resort Hotel,57,4,10,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,135.53,0,0
Resort Hotel,11,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,172,0,0
Resort Hotel,25,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,0,2
Resort Hotel,2,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,162.5,0,1
Resort Hotel,36,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,209.6,0,2
Resort Hotel,36,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,209.6,0,2
Resort Hotel,115,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,195.5,1,1
Resort Hotel,95,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient,186,1,4
Resort Hotel,67,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,163.5,0,1
Resort Hotel,60,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,180.28,0,0
